drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Amg-458,Temozolomide,411,92,591468,-0.8305,-0.2151,-0.215,-0.8305
Rilpivirine,Temozolomide,1632,92,590934,-0.8309,-0.215,-0.215,-0.8309
Oxymatrine,Temozolomide,1443,92,590744,-0.8317,-0.2172,-0.217,-0.8318
Alibendol,Temozolomide,465,92,591527,-0.8317,-0.2172,-0.217,-0.8318
Pepcid,Temozolomide,957,92,592047,-0.8325,-0.2182,-0.218,-0.8326
Bardoxolone methyl,Temozolomide,588,92,591659,-0.8337,-0.62,-0.62,-0.8332
Desvenlafaxine,Temozolomide,823,92,591906,-0.834,-0.2191,-0.219,-0.8341
BX-912,Temozolomide,582,92,591653,-0.8348,-0.219,-0.219,-0.8348
Milrinone,Temozolomide,1316,92,590610,-0.8351,-0.2201,-0.22,-0.8351
Beclomethasone dipropionate,Temozolomide,591,92,591663,-0.8352,-0.2212,-0.221,-0.8354
Alisertib,Temozolomide,177,92,591089,-0.8359,-0.492,-0.492,-0.8355
Broxyquinoline,Temozolomide,640,92,591714,-0.8357,-0.22,-0.22,-0.8356
Pac-1,Temozolomide,1453,92,590754,-0.8359,-0.22,-0.22,-0.8358
Trimethoprim,Temozolomide,1893,92,591209,-0.8356,-0.2212,-0.221,-0.8358
Cloxapen,Temozolomide,770,92,591852,-0.8358,-0.2212,-0.221,-0.8359
Acitretin,Temozolomide,452,92,591513,-0.8363,-0.245,-0.245,-0.8362
Dibenzothiophene,Temozolomide,831,92,591914,-0.8366,-0.2222,-0.222,-0.8367
Toremifene citrate,Temozolomide,1874,92,591187,-0.8367,-0.2222,-0.222,-0.8368
Torin 1,Temozolomide,1875,92,591188,-0.8371,-0.54,-0.54,-0.8368
Hesperetin,Temozolomide,1080,92,590357,-0.8369,-0.2221,-0.222,-0.837
Ku-60019,Temozolomide,113,92,590420,-0.8372,-0.2221,-0.222,-0.8373
Apremilast,Temozolomide,517,92,591584,-0.8378,-0.2232,-0.223,-0.8379
Lacidipine,Temozolomide,1193,92,590479,-0.838,-0.2231,-0.223,-0.838
Montelukast sodium,Temozolomide,1327,92,590622,-0.838,-0.2231,-0.223,-0.838
AZD-3463,Temozolomide,139,92,590699,-0.8385,-0.594,-0.594,-0.8381
Palomid 529,Temozolomide,1500,92,590801,-0.8381,-0.2231,-0.223,-0.8382
Selagine,Temozolomide,370,92,591424,-0.8382,-0.2231,-0.223,-0.8382
Pyrazinamide,Temozolomide,1583,92,590884,-0.8384,-0.2242,-0.224,-0.8385
Diminazene aceturate,Temozolomide,850,92,591934,-0.8385,-0.2242,-0.224,-0.8386
Quetiapine fumarate,Temozolomide,1590,92,590891,-0.8386,-0.2242,-0.224,-0.8388
Paroxetine hydrochloride,Temozolomide,1502,92,590803,-0.8397,-0.2252,-0.225,-0.8399
Tetrahydropapaverine hydrochloride,Temozolomide,1837,92,591149,-0.8402,-0.2251,-0.225,-0.8402
Vortioxetine hydrobromide,Temozolomide,1959,92,591278,-0.841,-0.2261,-0.226,-0.8411
Unii-R1J57sta6O,Temozolomide,1017,92,590290,-0.8413,-0.2272,-0.227,-0.8414
Icotinib,Temozolomide,1112,92,590391,-0.8414,-0.2261,-0.226,-0.8414
Nevirapine,Temozolomide,1381,92,590679,-0.8414,-0.2272,-0.227,-0.8416
Naratriptan,Temozolomide,1368,92,590665,-0.8417,-0.2272,-0.227,-0.8418
Hydroxyurea,Temozolomide,46,92,591531,-0.842,-0.2271,-0.227,-0.8421
Sirolimus,Temozolomide,86,92,591952,-0.8421,-0.2283,-0.228,-0.8423
R-547,Temozolomide,1596,92,590897,-0.8426,-0.303,-0.303,-0.8425
Capmatinib,Temozolomide,1099,92,590377,-0.843,-0.2281,-0.228,-0.8431
Phenindione,Temozolomide,1514,92,590815,-0.8433,-0.2281,-0.228,-0.8433
A66,Temozolomide,395,92,591451,-0.844,-0.2291,-0.229,-0.844
"6,7-Dimethoxy-3-phenylquinoxaline",Temozolomide,1904,92,591220,-0.844,-0.2291,-0.229,-0.8441
Nimesulide,Temozolomide,1394,92,590694,-0.8446,-0.2302,-0.23,-0.8447
PD-325901,Temozolomide,69,92,591776,-0.8448,-0.229,-0.229,-0.8448
Econazole nitrate,Temozolomide,897,92,591983,-0.8459,-0.2311,-0.231,-0.846
Spebrutinib,Temozolomide,425,92,591483,-0.8465,-0.2322,-0.232,-0.8466
Atovaquone,Temozolomide,537,92,591604,-0.8466,-0.2322,-0.232,-0.8467
Catharanthine,Temozolomide,704,92,591782,-0.8477,-0.2332,-0.233,-0.8478
Miconazole,Temozolomide,1310,92,590604,-0.848,-0.2331,-0.233,-0.848
Alizarin,Temozolomide,468,92,591530,-0.8479,-0.2331,-0.233,-0.848
Monobenzone,Temozolomide,1326,92,590621,-0.8498,-0.234,-0.234,-0.8498
Rupatadine fumarate,Temozolomide,1656,92,590960,-0.8497,-0.2352,-0.235,-0.8498
Tariquidar,Temozolomide,1815,92,591126,-0.8499,-0.2351,-0.235,-0.85
Equol,Temozolomide,927,92,592014,-0.8499,-0.2352,-0.235,-0.85
10-Deacetylbaccatin III,Temozolomide,376,92,591430,-0.8504,-0.2351,-0.235,-0.8504
Tamibarotene,Temozolomide,1809,92,591120,-0.8508,-0.235,-0.235,-0.8508
Cinoxacin,Temozolomide,745,92,591825,-0.8509,-0.2361,-0.236,-0.851
Clorsulon,Temozolomide,766,92,591847,-0.8509,-0.2361,-0.236,-0.851
Eltrombopag,Temozolomide,903,92,591990,-0.8509,-0.2362,-0.236,-0.851
Xylitol,Temozolomide,1626,92,590927,-0.8527,-0.237,-0.237,-0.8527
AT-7867,Temozolomide,422,92,591480,-0.8531,-0.237,-0.237,-0.853
Wye-125132,Temozolomide,1965,92,591284,-0.8533,-0.258,-0.258,-0.8532
Imatinib,Temozolomide,48,92,591553,-0.8533,-0.2381,-0.238,-0.8533
Entinostat,Temozolomide,217,92,591334,-0.8534,-0.2381,-0.238,-0.8534
PI-103,Temozolomide,1478,92,590778,-0.8538,-0.2392,-0.239,-0.8539
Forskolin,Temozolomide,1002,92,590275,-0.8546,-0.2402,-0.24,-0.8548
Arecoline,Temozolomide,520,92,591587,-0.8549,-0.2402,-0.24,-0.855
Clofazimine,Temozolomide,759,92,591840,-0.8556,-0.2412,-0.241,-0.8557
Toltrazuril,Temozolomide,1870,92,591183,-0.856,-0.2411,-0.241,-0.856
Nvp-aew541,Temozolomide,1351,92,590647,-0.8561,-0.2411,-0.241,-0.8562
Axitinib,Temozolomide,545,92,591613,-0.8565,-0.454,-0.454,-0.8562
Tozasertib,Temozolomide,246,92,591350,-0.8566,-0.471,-0.471,-0.8563
Mycophenolate mofetil,Temozolomide,1337,92,590632,-0.8566,-0.2422,-0.242,-0.8568
AZ-628,Temozolomide,427,92,591485,-0.8572,-0.2421,-0.242,-0.8572
LY-404039,Temozolomide,1191,92,590476,-0.8577,-0.2432,-0.243,-0.8578
Sesamin,Temozolomide,1719,92,591027,-0.8585,-0.2442,-0.244,-0.8586
Pictilisib,Temozolomide,140,92,590710,-0.8586,-0.2442,-0.244,-0.8587
Betulinic acid,Temozolomide,618,92,591690,-0.8587,-0.2442,-0.244,-0.8588
ETP-46464,Temozolomide,894,92,591980,-0.8588,-0.2442,-0.244,-0.8589
Benzoylthiamine monophosphate,Temozolomide,597,92,591669,-0.8589,-0.2442,-0.244,-0.859
WP-1066,Temozolomide,1963,92,591282,-0.8592,-0.2441,-0.244,-0.8593
Felodipine,Temozolomide,961,92,592051,-0.861,-0.2461,-0.246,-0.861
VE-821,Temozolomide,1919,92,591237,-0.8615,-0.457,-0.457,-0.8612
Meptazinol hydrochloride,Temozolomide,1285,92,590576,-0.8615,-0.2472,-0.247,-0.8616
AZ-960,Temozolomide,428,92,591486,-0.862,-0.379,-0.379,-0.8618
PF-4708671,Temozolomide,1467,92,590768,-0.8626,-0.2482,-0.248,-0.8627
Bephenium hydroxynaphthoate,Temozolomide,606,92,591678,-0.8633,-0.2492,-0.249,-0.8635
Indomethacin,Temozolomide,1124,92,590404,-0.8636,-0.2492,-0.249,-0.8637
PHA-680632,Temozolomide,1474,92,590774,-0.8648,-0.249,-0.249,-0.8648
Deflazacort,Temozolomide,817,92,591899,-0.8653,-0.2512,-0.251,-0.8655
Desonide,Temozolomide,822,92,591905,-0.8654,-0.2512,-0.251,-0.8656
"Sodium 3-(3,4-dihydroxyphenyl)-2-hydroxypropanoate",Temozolomide,1733,92,591041,-0.8669,-0.2521,-0.252,-0.867
XL019,Temozolomide,1973,92,591292,-0.8673,-0.2521,-0.252,-0.8673
Bexarotene,Temozolomide,363,92,591416,-0.8676,-0.252,-0.252,-0.8676
Dolutegravir,Temozolomide,861,92,591945,-0.8687,-0.2542,-0.254,-0.8688
Bms-378806,Temozolomide,571,92,591642,-0.8695,-0.2552,-0.255,-0.8696
Cytidine,Temozolomide,791,92,591873,-0.8695,-0.2552,-0.255,-0.8697
CP-673451,Temozolomide,671,92,591747,-0.8701,-0.403,-0.403,-0.8699
Anacetrapib,Temozolomide,504,92,591571,-0.8701,-0.2551,-0.255,-0.8701
Butein,Temozolomide,648,92,591722,-0.8701,-0.2551,-0.255,-0.8702
NSC-319726,Temozolomide,1346,92,590642,-0.8703,-0.2551,-0.255,-0.8703
Risperidone,Temozolomide,1636,92,590938,-0.8702,-0.2563,-0.256,-0.8704
Pyr-41,Temozolomide,1494,92,590795,-0.8709,-0.2561,-0.256,-0.871
Temsirolimus,Temozolomide,242,92,591348,-0.8711,-0.2573,-0.257,-0.8713
Tie2 kinase inhibitor,Temozolomide,354,92,591412,-0.8713,-0.2572,-0.257,-0.8715
PD173074,Temozolomide,228,92,591341,-0.8723,-0.2582,-0.258,-0.8725
Flurbiprofen,Temozolomide,994,92,592085,-0.8723,-0.2582,-0.258,-0.8725
PNU-120596,Temozolomide,1485,92,590785,-0.8736,-0.258,-0.258,-0.8736
Acetovanillone,Temozolomide,515,92,591582,-0.8738,-0.2592,-0.259,-0.8739
Danusertib,Temozolomide,808,92,591890,-0.8742,-0.422,-0.422,-0.874
Aloe-emodin,Temozolomide,472,92,591535,-0.8741,-0.2591,-0.259,-0.8741
Masitinib,Temozolomide,1269,92,590559,-0.8747,-0.259,-0.259,-0.8747
Capivasertib,Temozolomide,120,92,590496,-0.8749,-0.259,-0.259,-0.8749
Sparfloxacin,Temozolomide,1746,92,591054,-0.8754,-0.2612,-0.261,-0.8756
Vildagliptin,Temozolomide,1949,92,591269,-0.8755,-0.2612,-0.261,-0.8757
Tandutinib,Temozolomide,1811,92,591122,-0.8758,-0.26,-0.26,-0.8758
Tetrandrine,Temozolomide,1839,92,591151,-0.8757,-0.2612,-0.261,-0.8758
Erastin,Temozolomide,928,92,592015,-0.8766,-0.492,-0.492,-0.8763
GW-441756,Temozolomide,317,92,591391,-0.8764,-0.2622,-0.262,-0.8765
Acesulfame potassium,Temozolomide,445,92,591505,-0.8765,-0.2622,-0.262,-0.8766
Quercetin,Temozolomide,1588,92,590889,-0.8767,-0.2622,-0.262,-0.8768
Etoposide,Temozolomide,36,92,591422,-0.8775,-0.324,-0.324,-0.8774
Gdc-0349,Temozolomide,1010,92,590283,-0.8785,-0.2642,-0.264,-0.8786
Osthole,Temozolomide,1431,92,590733,-0.8794,-0.2641,-0.264,-0.8794
Raltegravir,Temozolomide,1607,92,590908,-0.8797,-0.2652,-0.265,-0.8798
Degrasyn,Temozolomide,818,92,591900,-0.88,-0.2651,-0.265,-0.8801
Bicuculline,Temozolomide,364,92,591417,-0.8834,-0.2692,-0.269,-0.8836
Sulfadiazine,Temozolomide,1760,92,591070,-0.8838,-0.2692,-0.269,-0.8839
MK-8745,Temozolomide,1250,92,590540,-0.8858,-0.378,-0.378,-0.8857
Famciclovir,Temozolomide,956,92,592046,-0.8864,-0.2722,-0.272,-0.8865
MK-2206 dihydrochloride,Temozolomide,1245,92,590534,-0.8872,-0.2721,-0.272,-0.8872
AZD-1080,Temozolomide,431,92,591490,-0.8873,-0.2721,-0.272,-0.8873
Osi-027,Temozolomide,1411,92,590713,-0.8874,-0.2732,-0.273,-0.8876
GSK-1838705A,Temozolomide,1018,92,590291,-0.8877,-0.2732,-0.273,-0.8879
Imatinib mesylate,Temozolomide,1118,92,590397,-0.8887,-0.273,-0.273,-0.8887
Halcinonide,Temozolomide,1075,92,590352,-0.8893,-0.2752,-0.275,-0.8894
Valnemulin hydrochloride,Temozolomide,1934,92,591253,-0.8893,-0.2752,-0.275,-0.8895
"N,N'-Dibenzylquinazoline-2,4-diamine",Temozolomide,796,92,591879,-0.8893,-0.2752,-0.275,-0.8895
KW-2449,Temozolomide,1157,92,590439,-0.8897,-0.365,-0.365,-0.8896
4-Methoxyphenol,Temozolomide,1286,92,590577,-0.8897,-0.274,-0.274,-0.8897
Nicotine acid tartrate,Temozolomide,1387,92,590685,-0.8898,-0.2752,-0.275,-0.8899
Andrographolide,Temozolomide,507,92,591574,-0.8913,-0.2761,-0.276,-0.8914
AZD-2858,Temozolomide,434,92,591493,-0.8924,-0.476,-0.476,-0.8922
3-Deazaneplanocin,Temozolomide,381,92,591436,-0.8928,-0.2782,-0.278,-0.8929
RGFP-966,Temozolomide,1599,92,590900,-0.8942,-0.2802,-0.28,-0.8944
Geldanamycin,Temozolomide,44,92,591509,-0.8947,-0.279,-0.279,-0.8947
Ethacridine lactate monohydrate,Temozolomide,942,92,592031,-0.8945,-0.2802,-0.28,-0.8947
SAR131675,Temozolomide,1663,92,590967,-0.8969,-0.2821,-0.282,-0.897
Difluprednate,Temozolomide,844,92,591927,-0.8993,-0.2852,-0.285,-0.8995
Cgk733,Temozolomide,662,92,591737,-0.8996,-0.2852,-0.285,-0.8997
Isotretinoin,Temozolomide,1136,92,590417,-0.8998,-0.284,-0.284,-0.8998
Go-6983,Temozolomide,1058,92,590334,-0.902,-0.286,-0.286,-0.9019
Etravirine,Temozolomide,950,92,592040,-0.9062,-0.2923,-0.292,-0.9064
Rucaparib,Temozolomide,1654,92,590958,-0.9071,-0.291,-0.291,-0.907
Benzbromarone,Temozolomide,600,92,591672,-0.9076,-0.292,-0.292,-0.9076
Cepharanthine,Temozolomide,713,92,591792,-0.9089,-0.2941,-0.294,-0.909
Lomeguatrib,Temozolomide,1221,92,590509,-0.9105,-0.2951,-0.295,-0.9105
Batimastat,Temozolomide,589,92,591661,-0.9108,-0.2962,-0.296,-0.9109
Pracinostat,Temozolomide,1550,92,590851,-0.916,-0.599,-0.599,-0.9157
CH5132799,Temozolomide,664,92,591739,-0.9157,-0.3012,-0.301,-0.9159
Piceatannol,Temozolomide,1526,92,590827,-0.9194,-0.3052,-0.305,-0.9195
TAK-632,Temozolomide,1785,92,591096,-0.9204,-0.336,-0.336,-0.9202
AG-14361,Temozolomide,404,92,591461,-0.9211,-0.305,-0.305,-0.921
Resminostat,Temozolomide,1621,92,590922,-0.9213,-0.3061,-0.306,-0.9213
Nvp-tae 684,Temozolomide,223,92,591338,-0.9239,-0.308,-0.308,-0.9239
Krn-633,Temozolomide,1156,92,590438,-0.9253,-0.3101,-0.31,-0.9254
Linagliptin,Temozolomide,1213,92,590501,-0.9274,-0.3132,-0.313,-0.9275
Dactolisib,Temozolomide,332,92,591400,-0.9277,-0.3132,-0.313,-0.9278
Tolbutamide,Temozolomide,1863,92,591176,-0.9294,-0.3141,-0.314,-0.9294
Ipatasertib,Temozolomide,1008,92,590281,-0.9299,-0.3151,-0.315,-0.93
Gsk-690693,Temozolomide,208,92,591330,-0.9311,-0.3161,-0.316,-0.9311
GZD-824,Temozolomide,1032,92,590306,-0.933,-0.615,-0.615,-0.9327
CCT-128930,Temozolomide,655,92,591730,-0.9345,-0.3202,-0.32,-0.9347
Tasisulam,Temozolomide,1816,92,591127,-0.9346,-0.3202,-0.32,-0.9348
Ticagrelor,Temozolomide,1847,92,591159,-0.9348,-0.3202,-0.32,-0.9349
R-406,Temozolomide,127,92,590569,-0.9372,-0.483,-0.483,-0.9369
Paeoniflorin,Temozolomide,1496,92,590797,-0.9368,-0.3222,-0.322,-0.9369
Vorinostat,Temozolomide,106,92,590345,-0.9375,-0.375,-0.375,-0.9374
ZLN-005,Temozolomide,1986,92,591306,-0.9376,-0.3232,-0.323,-0.9378
Proteinase inhibitor E 64,Temozolomide,888,92,591972,-0.9382,-0.3231,-0.323,-0.9383
Milciclib,Temozolomide,1314,92,590608,-0.9384,-0.3242,-0.324,-0.9385
PIK-93,Temozolomide,1482,92,590782,-0.9387,-0.323,-0.323,-0.9387
CHIR-98014,Temozolomide,666,92,591741,-0.939,-0.323,-0.323,-0.9389
Serdemetan,Temozolomide,1146,92,590428,-0.9415,-0.377,-0.377,-0.9414
Telatinib,Temozolomide,1821,92,591132,-0.944,-0.3291,-0.329,-0.944
PJ34,Temozolomide,1483,92,590783,-0.945,-0.3301,-0.33,-0.945
Vatalanib dihydrochloride,Temozolomide,1943,92,591263,-0.9495,-0.3341,-0.334,-0.9495
Edoxaban,Temozolomide,899,92,591986,-0.9499,-0.334,-0.334,-0.9499
IOWH032,Temozolomide,1102,92,590380,-0.9538,-0.3392,-0.339,-0.9539
Crenolanib,Temozolomide,777,92,591859,-0.9566,-0.406,-0.406,-0.9564
Mycophenolic acid,Temozolomide,281,92,591373,-0.9572,-0.3433,-0.343,-0.9574
PQ401,Temozolomide,1490,92,590790,-0.959,-0.3441,-0.344,-0.959
TG-101209,Temozolomide,1797,92,591108,-0.9617,-0.6,-0.6,-0.9614
Ricolinostat,Temozolomide,1641,92,590944,-0.9623,-0.3471,-0.347,-0.9623
GW-4064,Temozolomide,1027,92,590300,-0.9668,-0.351,-0.351,-0.9668
Oxfendazole,Temozolomide,1439,92,590740,-0.9695,-0.3552,-0.355,-0.9697
Tazarotene,Temozolomide,1818,92,591129,-0.9718,-0.356,-0.356,-0.9718
AM-1241,Temozolomide,409,92,591466,-0.9728,-0.357,-0.357,-0.9728
Bosutinib,Temozolomide,193,92,591258,-0.9737,-0.3592,-0.359,-0.9738
Alpelisib,Temozolomide,130,92,590602,-0.9743,-0.3591,-0.359,-0.9744
Salubrinal,Temozolomide,1701,92,591008,-0.9757,-0.3612,-0.361,-0.9758
AG-1879,Temozolomide,1488,92,590788,-0.9765,-0.423,-0.423,-0.9764
Momelotinib,Temozolomide,198,92,591309,-0.9784,-0.3631,-0.363,-0.9784
"2,4-Bisanilinopyrimidine, 10",Temozolomide,540,92,591608,-0.9812,-0.375,-0.375,-0.9811
Azd8330,Temozolomide,438,92,591497,-0.9859,-0.3712,-0.371,-0.986
CEP-33779,Temozolomide,660,92,591735,-0.9861,-0.3711,-0.371,-0.9862
MK-5108,Temozolomide,53,92,591606,-0.9906,-0.449,-0.449,-0.9905
WZ-3146,Temozolomide,1967,92,591286,-0.9933,-0.3781,-0.378,-0.9934
Dapivirine,Temozolomide,810,92,591892,-0.9937,-0.378,-0.378,-0.9937
TAK-733,Temozolomide,1788,92,591099,-0.9943,-0.3791,-0.379,-0.9943
Chir-99021,Temozolomide,667,92,591742,-0.996,-0.38,-0.38,-0.996
IMD-0354,Temozolomide,174,92,591057,-0.9968,-0.381,-0.381,-0.9968
MK-8245,Temozolomide,1249,92,590539,-0.9973,-0.408,-0.408,-0.9972
Cudc-101,Temozolomide,676,92,591752,-1.0026,-0.619,-0.619,-1.0023
Abemaciclib mesylate,Temozolomide,1187,92,590471,-1.006,-0.39,-0.39,-1.0059
Molibresib,Temozolomide,1093,92,590371,-1.0069,-0.3921,-0.392,-1.007
GSK-1070916,Temozolomide,1016,92,590289,-1.0103,-0.421,-0.421,-1.0102
I-Bet151,Temozolomide,1094,92,590372,-1.0105,-0.3951,-0.395,-1.0105
PFI-1,Temozolomide,1472,92,590772,-1.0116,-0.3972,-0.397,-1.0117
Stattic,Temozolomide,240,92,591347,-1.012,-0.3971,-0.397,-1.0121
Histone Deacetylase Inhibitor III,Temozolomide,1238,92,590526,-1.0123,-0.427,-0.427,-1.0122
NVP-BSK805 2HCl,Temozolomide,1353,92,590649,-1.0164,-0.4022,-0.402,-1.0166
PF-477736,Temozolomide,1468,92,590769,-1.0194,-0.4041,-0.404,-1.0195
Olaparib,Temozolomide,123,92,590527,-1.0196,-0.404,-0.404,-1.0196
Cabozantinib,Temozolomide,257,92,591358,-1.0212,-0.411,-0.411,-1.0211
Scriptaid,Temozolomide,1712,92,591019,-1.0216,-0.406,-0.406,-1.0216
ZSTK-474,Temozolomide,1991,92,591312,-1.0225,-0.4071,-0.407,-1.0225
Golvatinib,Temozolomide,1060,92,590336,-1.0294,-0.4152,-0.415,-1.0296
JQ1 Compound,Temozolomide,175,92,591068,-1.0304,-0.459,-0.459,-1.0303
Bms-345541,Temozolomide,570,92,591641,-1.0345,-0.4191,-0.419,-1.0345
Veliparib,Temozolomide,102,92,590302,-1.0378,-0.422,-0.422,-1.0377
BIX-02189,Temozolomide,567,92,591637,-1.0403,-0.4262,-0.426,-1.0405
Chlorpheniramine maleate,Temozolomide,724,92,591804,-1.0572,-0.4421,-0.442,-1.0573
Trametinib,Temozolomide,131,92,590613,-1.058,-0.4431,-0.443,-1.0581
PP1,Temozolomide,1486,92,590786,-1.061,-0.4461,-0.446,-1.0611
6-Bromoindirubin-3'-oxime,Temozolomide,563,92,591633,-1.0655,-0.502,-0.502,-1.0654
Cetylpyridinium chloride,Temozolomide,716,92,591795,-1.0673,-0.467,-0.467,-1.0672
NU-7441,Temozolomide,124,92,590538,-1.0696,-0.4552,-0.455,-1.0698
R406 Benzenesulfonate,Temozolomide,1595,92,590896,-1.0698,-0.454,-0.454,-1.0698
PRT062607 hydrochloride,Temozolomide,1492,92,590792,-1.0734,-0.4592,-0.459,-1.0735
GSK-1059615,Temozolomide,1015,92,590288,-1.0752,-0.4601,-0.46,-1.0753
Lenvatinib,Temozolomide,1202,92,590489,-1.0774,-0.4621,-0.462,-1.0774
Mozavaptan,Temozolomide,1335,92,590630,-1.0837,-0.468,-0.468,-1.0837
UNC-2250,Temozolomide,1910,92,591227,-1.0974,-0.4821,-0.482,-1.0974
MK-2461,Temozolomide,1246,92,590535,-1.1008,-0.4862,-0.486,-1.1009
Rebastinib,Temozolomide,797,92,591880,-1.1042,-0.499,-0.499,-1.1041
Moxifloxacin hydrochloride,Temozolomide,1333,92,590628,-1.1058,-0.49,-0.49,-1.1058
Tivozanib,Temozolomide,1859,92,591172,-1.1123,-0.4971,-0.497,-1.1123
Quizartinib,Temozolomide,1594,92,590895,-1.118,-0.5031,-0.503,-1.1181
DNA Methyltransferase Inhibitor II,Temozolomide,1683,92,590987,-1.1189,-0.62,-0.62,-1.1187
AZD-2461,Temozolomide,433,92,591492,-1.1202,-0.5051,-0.505,-1.1202
Porcn Inhibitor III,Temozolomide,1106,92,590384,-1.1241,-0.508,-0.508,-1.1241
Dovitinib dilactic acid,Temozolomide,866,92,591950,-1.1299,-0.514,-0.514,-1.1299
Amuvatinib,Temozolomide,503,92,591570,-1.1425,-0.5282,-0.528,-1.1426
Nms-873,Temozolomide,1343,92,590639,-1.148,-0.532,-0.532,-1.148
CCT-137690,Temozolomide,657,92,591732,-1.1503,-0.564,-0.564,-1.1502
Dacomitinib,Temozolomide,804,92,591886,-1.1505,-0.5362,-0.536,-1.1506
Thonzonium bromide,Temozolomide,1845,92,591157,-1.1565,-0.588,-0.588,-1.1563
Aee788,Temozolomide,402,92,591459,-1.1588,-0.5442,-0.544,-1.1589
Cediranib,Temozolomide,303,92,591383,-1.1751,-0.559,-0.559,-1.175
Posaconazole,Temozolomide,1547,92,590848,-1.1999,-0.5851,-0.585,-1.2
Ku-0063794,Temozolomide,324,92,591397,-1.2022,-0.5883,-0.588,-1.2024
Belinostat,Temozolomide,592,92,591664,-1.2031,-0.587,-0.587,-1.203
WAY-600,Temozolomide,1961,92,591280,-1.204,-0.5891,-0.589,-1.2041
Pazopanib,Temozolomide,286,92,591375,-1.2269,-0.6121,-0.612,-1.227
Azd4547,Temozolomide,112,92,590409,-1.234,-0.6191,-0.619,-1.2341
PF-3845,Temozolomide,1466,92,590767,-1.2455,-0.6312,-0.631,-1.2456
NVP-BHG712,Temozolomide,1352,92,590648,-1.2521,-0.6371,-0.637,-1.2522
Cetrimonium bromide,Temozolomide,715,92,591794,-1.3213,-0.7072,-0.707,-1.3214
Fedratinib,Temozolomide,1798,92,591109,-1.3265,-0.7111,-0.711,-1.3265
Dovitinib,Temozolomide,169,92,591005,-1.3298,-0.7152,-0.715,-1.3299
BIX 01294 Trihydrochloride,Temozolomide,565,92,591635,-1.3371,-0.7221,-0.722,-1.3372
Pimasertib,Temozolomide,1531,92,590832,-1.3388,-0.7242,-0.724,-1.3389
Saracatinib,Temozolomide,1702,92,591009,-1.3534,-0.7392,-0.739,-1.3536
Ceritinib,Temozolomide,1177,92,590460,-1.3547,-0.7402,-0.74,-1.3548
SGI-1776,Temozolomide,1684,92,590988,-1.3613,-0.7461,-0.746,-1.3614
RG-2833,Temozolomide,1598,92,590899,-1.419,-0.8041,-0.804,-1.4191
IKK Inhibitor VII,Temozolomide,1098,92,590376,-1.4477,-0.8332,-0.833,-1.4478
